config total_drives failed_disks affected_racks dl_prob nines sigma failed_iters total_iters adapt
(9+1)(9+1) 32000 68 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 69 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 70 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 71 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 72 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 73 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 74 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 75 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 76 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 77 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 78 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 79 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 80 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 81 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 82 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 83 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 84 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 85 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 86 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 87 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 88 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 89 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 90 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 91 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 92 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 93 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 94 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 95 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 96 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 97 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 98 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 99 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 100 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 2 2 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 3 2 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 4 2 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 5 2 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 6 2 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 7 2 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 8 2 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 9 2 0.0007 3.155 0.164 7 10000.0 notadapt
(9+1)(9+1) 32000 10 2 0.0018 2.745 0.102 18 10000.0 notadapt
(9+1)(9+1) 32000 11 2 0.0013 2.886 0.12 13 10000.0 notadapt
(9+1)(9+1) 32000 12 2 0.0017 2.77 0.105 17 10000.0 notadapt
(9+1)(9+1) 32000 13 2 0.0035 2.456 0.073 35 10000.0 notadapt
(9+1)(9+1) 32000 14 2 0.0038 2.42 0.07 38 10000.0 notadapt
(9+1)(9+1) 32000 15 2 0.0061 2.215 0.056 61 10000.0 notadapt
(9+1)(9+1) 32000 16 2 0.0084 2.076 0.047 84 10000.0 notadapt
(9+1)(9+1) 32000 17 2 0.0083 2.081 0.048 83 10000.0 notadapt
(9+1)(9+1) 32000 18 2 0.0125 1.903 0.039 125 10000.0 notadapt
(9+1)(9+1) 32000 19 2 0.0124 1.907 0.039 124 10000.0 notadapt
(9+1)(9+1) 32000 20 2 0.0154 1.812 0.035 154 10000.0 notadapt
(9+1)(9+1) 32000 21 2 0.0165 1.783 0.034 165 10000.0 notadapt
(9+1)(9+1) 32000 22 2 0.0192 1.717 0.031 192 10000.0 notadapt
(9+1)(9+1) 32000 23 2 0.0183 1.738 0.032 183 10000.0 notadapt
(9+1)(9+1) 32000 24 2 0.02 1.699 0.031 200 10000.0 notadapt
(9+1)(9+1) 32000 25 2 0.022 1.658 0.029 220 10000.0 notadapt
(9+1)(9+1) 32000 26 2 0.0239 1.622 0.028 239 10000.0 notadapt
(9+1)(9+1) 32000 27 2 0.0254 1.595 0.027 254 10000.0 notadapt
(9+1)(9+1) 32000 28 2 0.0246 1.609 0.028 246 10000.0 notadapt
(9+1)(9+1) 32000 29 2 0.0241 1.618 0.028 241 10000.0 notadapt
(9+1)(9+1) 32000 30 2 0.0263 1.58 0.027 263 10000.0 notadapt
(9+1)(9+1) 32000 31 2 0.0301 1.521 0.025 301 10000.0 notadapt
(9+1)(9+1) 32000 32 2 0.0255 1.593 0.027 255 10000.0 notadapt
(9+1)(9+1) 32000 33 2 0.0271 1.567 0.026 271 10000.0 notadapt
(9+1)(9+1) 32000 34 2 0.0259 1.587 0.027 259 10000.0 notadapt
(9+1)(9+1) 32000 35 2 0.0276 1.559 0.026 276 10000.0 notadapt
(9+1)(9+1) 32000 36 2 0.028 1.553 0.026 280 10000.0 notadapt
(9+1)(9+1) 32000 37 2 0.0306 1.514 0.025 306 10000.0 notadapt
(9+1)(9+1) 32000 38 2 0.0291 1.536 0.025 291 10000.0 notadapt
(9+1)(9+1) 32000 39 2 0.0313 1.504 0.025 313 10000.0 notadapt
(9+1)(9+1) 32000 40 2 0.0313 1.504 0.025 313 10000.0 notadapt
(9+1)(9+1) 32000 41 2 0.0311 1.507 0.025 311 10000.0 notadapt
(9+1)(9+1) 32000 42 2 0.0264 1.578 0.027 264 10000.0 notadapt
(9+1)(9+1) 32000 43 2 0.0285 1.545 0.026 285 10000.0 notadapt
(9+1)(9+1) 32000 44 2 0.0264 1.578 0.027 264 10000.0 notadapt
(9+1)(9+1) 32000 45 2 0.0276 1.559 0.026 276 10000.0 notadapt
(9+1)(9+1) 32000 46 2 0.0254 1.595 0.027 254 10000.0 notadapt
(9+1)(9+1) 32000 47 2 0.0259 1.587 0.027 259 10000.0 notadapt
(9+1)(9+1) 32000 48 2 0.0283 1.548 0.026 283 10000.0 notadapt
(9+1)(9+1) 32000 49 2 0.0272 1.565 0.026 272 10000.0 notadapt
(9+1)(9+1) 32000 50 2 0.0267 1.573 0.027 267 10000.0 notadapt
(9+1)(9+1) 32000 51 2 0.0268 1.572 0.027 268 10000.0 notadapt
(9+1)(9+1) 32000 52 2 0.0241 1.618 0.028 241 10000.0 notadapt
(9+1)(9+1) 32000 53 2 0.0273 1.564 0.026 273 10000.0 notadapt
(9+1)(9+1) 32000 54 2 0.0286 1.544 0.026 286 10000.0 notadapt
(9+1)(9+1) 32000 3 3 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 4 3 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 5 3 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 6 3 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 7 3 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 3 0.0006 3.222 0.177 6 10000.0 notadapt
(9+1)(9+1) 32000 9 3 0.0007 3.155 0.164 7 10000.0 notadapt
(9+1)(9+1) 32000 10 3 0.0013 2.886 0.12 13 10000.0 notadapt
(9+1)(9+1) 32000 11 3 0.0015 2.824 0.112 15 10000.0 notadapt
(9+1)(9+1) 32000 12 3 0.0013 2.886 0.12 13 10000.0 notadapt
(9+1)(9+1) 32000 13 3 0.0022 2.658 0.093 22 10000.0 notadapt
(9+1)(9+1) 32000 14 3 0.0035 2.456 0.073 35 10000.0 notadapt
(9+1)(9+1) 32000 15 3 0.004 2.398 0.069 40 10000.0 notadapt
(9+1)(9+1) 32000 16 3 0.0066 2.18 0.053 66 10000.0 notadapt
(9+1)(9+1) 32000 17 3 0.0073 2.137 0.051 73 10000.0 notadapt
(9+1)(9+1) 32000 18 3 0.0098 2.009 0.044 98 10000.0 notadapt
(9+1)(9+1) 32000 19 3 0.0101 1.996 0.043 101 10000.0 notadapt
(9+1)(9+1) 32000 20 3 0.0126 1.9 0.039 126 10000.0 notadapt
(9+1)(9+1) 32000 21 3 0.0158 1.801 0.035 158 10000.0 notadapt
(9+1)(9+1) 32000 22 3 0.0185 1.733 0.032 185 10000.0 notadapt
(9+1)(9+1) 32000 23 3 0.0203 1.693 0.03 203 10000.0 notadapt
(9+1)(9+1) 32000 24 3 0.0235 1.629 0.028 235 10000.0 notadapt
(9+1)(9+1) 32000 25 3 0.0294 1.532 0.025 294 10000.0 notadapt
(9+1)(9+1) 32000 26 3 0.032 1.495 0.024 320 10000.0 notadapt
(9+1)(9+1) 32000 27 3 0.0312 1.506 0.025 312 10000.0 notadapt
(9+1)(9+1) 32000 28 3 0.0366 1.437 0.023 366 10000.0 notadapt
(9+1)(9+1) 32000 29 3 0.0359 1.445 0.023 359 10000.0 notadapt
(9+1)(9+1) 32000 4 4 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 5 4 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 6 4 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 7 4 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 4 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 4 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 10 4 0.0006 3.222 0.177 6 10000.0 notadapt
(9+1)(9+1) 32000 11 4 0.0012 2.921 0.125 12 10000.0 notadapt
(9+1)(9+1) 32000 12 4 0.0011 2.959 0.131 11 10000.0 notadapt
(9+1)(9+1) 32000 13 4 0.0016 2.796 0.109 16 10000.0 notadapt
(9+1)(9+1) 32000 14 4 0.0021 2.678 0.095 21 10000.0 notadapt
(9+1)(9+1) 32000 15 4 0.0028 2.553 0.082 28 10000.0 notadapt
(9+1)(9+1) 32000 16 4 0.004 2.398 0.069 40 10000.0 notadapt
(9+1)(9+1) 32000 17 4 0.0054 2.268 0.059 54 10000.0 notadapt
(9+1)(9+1) 32000 18 4 0.0054 2.268 0.059 54 10000.0 notadapt
(9+1)(9+1) 32000 19 4 0.0083 2.081 0.048 83 10000.0 notadapt
(9+1)(9+1) 32000 5 5 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 6 5 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 7 5 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 5 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 5 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 10 5 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 11 5 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 12 5 0.0009 3.046 0.145 9 10000.0 notadapt
(9+1)(9+1) 32000 13 5 0.0013 2.886 0.12 13 10000.0 notadapt
(9+1)(9+1) 32000 14 5 0.0018 2.745 0.102 18 10000.0 notadapt
(9+1)(9+1) 32000 15 5 0.0031 2.509 0.078 31 10000.0 notadapt
(9+1)(9+1) 32000 16 5 0.0028 2.553 0.082 28 10000.0 notadapt
(9+1)(9+1) 32000 17 5 0.0039 2.409 0.07 39 10000.0 notadapt
(9+1)(9+1) 32000 18 5 0.0045 2.347 0.065 45 10000.0 notadapt
(9+1)(9+1) 32000 19 5 0.0083 2.081 0.048 83 10000.0 notadapt
(9+1)(9+1) 32000 6 6 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 7 6 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 6 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 6 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 10 6 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 11 6 0.0004 3.398 0.217 4 10000.0 notadapt
(9+1)(9+1) 32000 12 6 0.0004 3.398 0.217 4 10000.0 notadapt
(9+1)(9+1) 32000 13 6 0.0008 3.097 0.154 8 10000.0 notadapt
(9+1)(9+1) 32000 14 6 0.0009 3.046 0.145 9 10000.0 notadapt
(9+1)(9+1) 32000 15 6 0.0014 2.854 0.116 14 10000.0 notadapt
(9+1)(9+1) 32000 16 6 0.002 2.699 0.097 20 10000.0 notadapt
(9+1)(9+1) 32000 17 6 0.0038 2.42 0.07 38 10000.0 notadapt
(9+1)(9+1) 32000 18 6 0.0023 2.638 0.091 23 10000.0 notadapt
(9+1)(9+1) 32000 19 6 0.0047 2.328 0.063 47 10000.0 notadapt
(9+1)(9+1) 32000 7 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 10 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 11 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 12 7 0.0004 3.398 0.217 4 10000.0 notadapt
(9+1)(9+1) 32000 13 7 0.0007 3.155 0.164 7 10000.0 notadapt
(9+1)(9+1) 32000 14 7 0.0009 3.046 0.145 9 10000.0 notadapt
(9+1)(9+1) 32000 7 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 10 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 11 7 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 12 7 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 13 7 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 14 7 0.0007 3.155 0.164 7 10000.0 notadapt
(9+1)(9+1) 32000 15 7 0.0014 2.854 0.116 14 10000.0 notadapt
(9+1)(9+1) 32000 16 7 0.0011 2.959 0.131 11 10000.0 notadapt
(9+1)(9+1) 32000 17 7 0.0018 2.745 0.102 18 10000.0 notadapt
(9+1)(9+1) 32000 18 7 0.0023 2.638 0.091 23 10000.0 notadapt
(9+1)(9+1) 32000 19 7 0.003 2.523 0.079 30 10000.0 notadapt
(9+1)(9+1) 32000 8 8 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 8 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 10 8 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 11 8 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 12 8 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 13 8 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 14 8 0.0005 3.301 0.194 5 10000.0 notadapt
(9+1)(9+1) 32000 15 8 0.0007 3.155 0.164 7 10000.0 notadapt
(9+1)(9+1) 32000 16 8 0.0009 3.046 0.145 9 10000.0 notadapt
(9+1)(9+1) 32000 17 8 0.0015 2.824 0.112 15 10000.0 notadapt
(9+1)(9+1) 32000 18 8 0.0019 2.721 0.1 19 10000.0 notadapt
(9+1)(9+1) 32000 19 8 0.0021 2.678 0.095 21 10000.0 notadapt
(9+1)(9+1) 32000 9 9 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 10 9 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 11 9 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 12 9 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 13 9 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 14 9 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 15 9 0.0004 3.398 0.217 4 10000.0 notadapt
(9+1)(9+1) 32000 16 9 0.0005 3.301 0.194 5 10000.0 notadapt
(9+1)(9+1) 32000 17 9 0.0005 3.301 0.194 5 10000.0 notadapt
(9+1)(9+1) 32000 18 9 0.0012 2.921 0.125 12 10000.0 notadapt
(9+1)(9+1) 32000 19 9 0.0022 2.658 0.093 22 10000.0 notadapt
(9+1)(9+1) 32000 10 10 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 11 10 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 12 10 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 13 10 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 14 10 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 15 10 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 16 10 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 17 10 0.0008 3.097 0.154 8 10000.0 notadapt
(9+1)(9+1) 32000 18 10 0.0004 3.398 0.217 4 10000.0 notadapt
(9+1)(9+1) 32000 19 10 0.0012 2.921 0.125 12 10000.0 notadapt
(9+1)(9+1) 32000 11 11 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 12 11 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 13 11 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 14 11 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 15 11 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 16 11 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 11 0.0004 3.398 0.217 4 10000.0 notadapt
(9+1)(9+1) 32000 18 11 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 19 11 0.0013 2.886 0.12 13 10000.0 notadapt
(9+1)(9+1) 32000 12 12 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 13 12 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 14 12 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 15 12 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 16 12 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 17 12 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 18 12 0.0004 3.398 0.217 4 10000.0 notadapt
(9+1)(9+1) 32000 19 12 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 13 13 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 14 13 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 15 13 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 16 13 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 13 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 13 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 19 13 0.0008 3.097 0.154 8 10000.0 notadapt
(9+1)(9+1) 32000 14 14 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 15 14 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 16 14 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 14 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 14 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 19 14 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 15 15 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 16 15 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 15 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 15 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 19 15 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 16 16 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 16 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 16 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 19 16 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 20 16 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 17 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 17 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 19 17 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 20 17 0.0003 3.523 0.251 3 10000.0 notadapt
(9+1)(9+1) 32000 21 17 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 18 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 19 18 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 20 18 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 21 18 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 22 18 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 19 19 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 20 19 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 21 19 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 22 19 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 23 19 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 20 20 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 21 20 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 22 20 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 23 20 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 24 20 0.0005 3.301 0.194 5 10000.0 notadapt
(9+1)(9+1) 32000 21 21 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 22 21 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 23 21 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 24 21 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 25 21 0.0002 3.699 0.307 2 10000.0 notadapt
(9+1)(9+1) 32000 22 22 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 23 22 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 24 22 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 25 22 0.0001 4.0 0.434 1 10000.0 notadapt
(9+1)(9+1) 32000 26 22 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 23 23 0.0 0 0 0 10000.0 notadapt
