config total_drives failed_disks affected_racks dl_prob nines sigma failed_iters total_iters adapt
(9+1)(9+1) 32000 68 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 69 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 70 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 71 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 72 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 73 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 74 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 75 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 76 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 77 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 78 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 79 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 80 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 81 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 82 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 83 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 84 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 85 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 86 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 87 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 88 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 89 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 90 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 91 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 92 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 93 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 94 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 95 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 96 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 97 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 98 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 99 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 100 1 0.0 0 0 0 100000 notadapt
(9+1)(9+1) 32000 2 2 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 3 2 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 4 2 0.0122 1.914 0.039 122 10000.0 notadapt
(9+1)(9+1) 32000 5 2 0.0175 1.757 0.033 175 10000.0 notadapt
(9+1)(9+1) 32000 6 2 0.0236 1.627 0.028 236 10000.0 notadapt
(9+1)(9+1) 32000 7 2 0.0274 1.562 0.026 274 10000.0 notadapt
(9+1)(9+1) 32000 8 2 0.0277 1.558 0.026 277 10000.0 notadapt
(9+1)(9+1) 32000 9 2 0.0286 1.544 0.026 286 10000.0 notadapt
(9+1)(9+1) 32000 10 2 0.0298 1.526 0.025 298 10000.0 notadapt
(9+1)(9+1) 32000 11 2 0.027 1.569 0.026 270 10000.0 notadapt
(9+1)(9+1) 32000 12 2 0.0295 1.53 0.025 295 10000.0 notadapt
(9+1)(9+1) 32000 13 2 0.028 1.553 0.026 280 10000.0 notadapt
(9+1)(9+1) 32000 14 2 0.0306 1.514 0.025 306 10000.0 notadapt
(9+1)(9+1) 32000 15 2 0.0272 1.565 0.026 272 10000.0 notadapt
(9+1)(9+1) 32000 16 2 0.0284 1.547 0.026 284 10000.0 notadapt
(9+1)(9+1) 32000 17 2 0.0289 1.539 0.026 289 10000.0 notadapt
(9+1)(9+1) 32000 18 2 0.0264 1.578 0.027 264 10000.0 notadapt
(9+1)(9+1) 32000 19 2 0.0273 1.564 0.026 273 10000.0 notadapt
(9+1)(9+1) 32000 20 2 0.0298 1.526 0.025 298 10000.0 notadapt
(9+1)(9+1) 32000 21 2 0.0327 1.485 0.024 327 10000.0 notadapt
(9+1)(9+1) 32000 22 2 0.0299 1.524 0.025 299 10000.0 notadapt
(9+1)(9+1) 32000 23 2 0.0289 1.539 0.026 289 10000.0 notadapt
(9+1)(9+1) 32000 24 2 0.0269 1.57 0.026 269 10000.0 notadapt
(9+1)(9+1) 32000 25 2 0.0292 1.535 0.025 292 10000.0 notadapt
(9+1)(9+1) 32000 26 2 0.0281 1.551 0.026 281 10000.0 notadapt
(9+1)(9+1) 32000 27 2 0.028 1.553 0.026 280 10000.0 notadapt
(9+1)(9+1) 32000 28 2 0.029 1.538 0.026 290 10000.0 notadapt
(9+1)(9+1) 32000 29 2 0.028 1.553 0.026 280 10000.0 notadapt
(9+1)(9+1) 32000 30 2 0.0302 1.52 0.025 302 10000.0 notadapt
(9+1)(9+1) 32000 31 2 0.0267 1.573 0.027 267 10000.0 notadapt
(9+1)(9+1) 32000 32 2 0.0286 1.544 0.026 286 10000.0 notadapt
(9+1)(9+1) 32000 33 2 0.0309 1.51 0.025 309 10000.0 notadapt
(9+1)(9+1) 32000 34 2 0.0295 1.53 0.025 295 10000.0 notadapt
(9+1)(9+1) 32000 35 2 0.0267 1.573 0.027 267 10000.0 notadapt
(9+1)(9+1) 32000 36 2 0.0272 1.565 0.026 272 10000.0 notadapt
(9+1)(9+1) 32000 37 2 0.0282 1.55 0.026 282 10000.0 notadapt
(9+1)(9+1) 32000 38 2 0.0301 1.521 0.025 301 10000.0 notadapt
(9+1)(9+1) 32000 39 2 0.0301 1.521 0.025 301 10000.0 notadapt
(9+1)(9+1) 32000 40 2 0.0307 1.513 0.025 307 10000.0 notadapt
(9+1)(9+1) 32000 41 2 0.0268 1.572 0.027 268 10000.0 notadapt
(9+1)(9+1) 32000 42 2 0.0307 1.513 0.025 307 10000.0 notadapt
(9+1)(9+1) 32000 43 2 0.0298 1.526 0.025 298 10000.0 notadapt
(9+1)(9+1) 32000 44 2 0.0291 1.536 0.025 291 10000.0 notadapt
(9+1)(9+1) 32000 45 2 0.0313 1.504 0.025 313 10000.0 notadapt
(9+1)(9+1) 32000 46 2 0.0297 1.527 0.025 297 10000.0 notadapt
(9+1)(9+1) 32000 47 2 0.0294 1.532 0.025 294 10000.0 notadapt
(9+1)(9+1) 32000 48 2 0.0312 1.506 0.025 312 10000.0 notadapt
(9+1)(9+1) 32000 49 2 0.0275 1.561 0.026 275 10000.0 notadapt
(9+1)(9+1) 32000 50 2 0.0275 1.561 0.026 275 10000.0 notadapt
(9+1)(9+1) 32000 51 2 0.0263 1.58 0.027 263 10000.0 notadapt
(9+1)(9+1) 32000 52 2 0.0292 1.535 0.025 292 10000.0 notadapt
(9+1)(9+1) 32000 53 2 0.0297 1.527 0.025 297 10000.0 notadapt
(9+1)(9+1) 32000 54 2 0.0283 1.548 0.026 283 10000.0 notadapt
(9+1)(9+1) 32000 3 3 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 4 3 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 5 3 0.0183 1.738 0.032 183 10000.0 notadapt
(9+1)(9+1) 32000 6 3 0.0352 1.453 0.023 352 10000.0 notadapt
(9+1)(9+1) 32000 7 3 0.0443 1.354 0.021 443 10000.0 notadapt
(9+1)(9+1) 32000 8 3 0.0469 1.329 0.02 469 10000.0 notadapt
(9+1)(9+1) 32000 9 3 0.0629 1.201 0.017 629 10000.0 notadapt
(9+1)(9+1) 32000 10 3 0.0716 1.145 0.016 716 10000.0 notadapt
(9+1)(9+1) 32000 11 3 0.0699 1.156 0.016 699 10000.0 notadapt
(9+1)(9+1) 32000 12 3 0.0752 1.124 0.016 752 10000.0 notadapt
(9+1)(9+1) 32000 13 3 0.0745 1.128 0.016 745 10000.0 notadapt
(9+1)(9+1) 32000 14 3 0.0826 1.083 0.015 826 10000.0 notadapt
(9+1)(9+1) 32000 15 3 0.0796 1.099 0.015 796 10000.0 notadapt
(9+1)(9+1) 32000 16 3 0.0817 1.088 0.015 817 10000.0 notadapt
(9+1)(9+1) 32000 17 3 0.0814 1.089 0.015 814 10000.0 notadapt
(9+1)(9+1) 32000 18 3 0.0812 1.09 0.015 812 10000.0 notadapt
(9+1)(9+1) 32000 19 3 0.0806 1.094 0.015 806 10000.0 notadapt
(9+1)(9+1) 32000 20 3 0.0843 1.074 0.015 843 10000.0 notadapt
(9+1)(9+1) 32000 21 3 0.0819 1.087 0.015 819 10000.0 notadapt
(9+1)(9+1) 32000 22 3 0.0854 1.069 0.015 854 10000.0 notadapt
(9+1)(9+1) 32000 23 3 0.0853 1.069 0.015 853 10000.0 notadapt
(9+1)(9+1) 32000 24 3 0.0809 1.092 0.015 809 10000.0 notadapt
(9+1)(9+1) 32000 25 3 0.0802 1.096 0.015 802 10000.0 notadapt
(9+1)(9+1) 32000 26 3 0.0854 1.069 0.015 854 10000.0 notadapt
(9+1)(9+1) 32000 27 3 0.0791 1.102 0.015 791 10000.0 notadapt
(9+1)(9+1) 32000 28 3 0.0859 1.066 0.015 859 10000.0 notadapt
(9+1)(9+1) 32000 29 3 0.0788 1.103 0.015 788 10000.0 notadapt
(9+1)(9+1) 32000 4 4 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 5 4 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 6 4 0.0198 1.703 0.031 198 10000.0 notadapt
(9+1)(9+1) 32000 7 4 0.0398 1.4 0.022 398 10000.0 notadapt
(9+1)(9+1) 32000 8 4 0.0616 1.21 0.017 616 10000.0 notadapt
(9+1)(9+1) 32000 9 4 0.0855 1.068 0.015 855 10000.0 notadapt
(9+1)(9+1) 32000 10 4 0.1008 0.997 0.014 1008 10000.0 notadapt
(9+1)(9+1) 32000 11 4 0.1061 0.974 0.013 1061 10000.0 notadapt
(9+1)(9+1) 32000 12 4 0.1202 0.92 0.013 1202 10000.0 notadapt
(9+1)(9+1) 32000 13 4 0.1264 0.898 0.012 1264 10000.0 notadapt
(9+1)(9+1) 32000 14 4 0.1357 0.867 0.012 1357 10000.0 notadapt
(9+1)(9+1) 32000 15 4 0.1442 0.841 0.011 1442 10000.0 notadapt
(9+1)(9+1) 32000 16 4 0.1481 0.829 0.011 1481 10000.0 notadapt
(9+1)(9+1) 32000 17 4 0.1486 0.828 0.011 1486 10000.0 notadapt
(9+1)(9+1) 32000 18 4 0.1488 0.827 0.011 1488 10000.0 notadapt
(9+1)(9+1) 32000 19 4 0.1515 0.82 0.011 1515 10000.0 notadapt
(9+1)(9+1) 32000 5 5 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 6 5 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 7 5 0.0216 1.666 0.03 216 10000.0 notadapt
(9+1)(9+1) 32000 8 5 0.0508 1.294 0.019 508 10000.0 notadapt
(9+1)(9+1) 32000 9 5 0.0746 1.127 0.016 746 10000.0 notadapt
(9+1)(9+1) 32000 10 5 0.1027 0.988 0.014 1027 10000.0 notadapt
(9+1)(9+1) 32000 11 5 0.1256 0.901 0.012 1256 10000.0 notadapt
(9+1)(9+1) 32000 12 5 0.1398 0.854 0.012 1398 10000.0 notadapt
(9+1)(9+1) 32000 13 5 0.1635 0.786 0.011 1635 10000.0 notadapt
(9+1)(9+1) 32000 14 5 0.1785 0.748 0.01 1785 10000.0 notadapt
(9+1)(9+1) 32000 15 5 0.1874 0.727 0.01 1874 10000.0 notadapt
(9+1)(9+1) 32000 16 5 0.1997 0.7 0.01 1997 10000.0 notadapt
(9+1)(9+1) 32000 17 5 0.2082 0.682 0.01 2082 10000.0 notadapt
(9+1)(9+1) 32000 18 5 0.2223 0.653 0.009 2223 10000.0 notadapt
(9+1)(9+1) 32000 19 5 0.2331 0.632 0.009 2331 10000.0 notadapt
(9+1)(9+1) 32000 6 6 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 7 6 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 6 0.0228 1.642 0.029 228 10000.0 notadapt
(9+1)(9+1) 32000 9 6 0.0522 1.282 0.019 522 10000.0 notadapt
(9+1)(9+1) 32000 10 6 0.0837 1.077 0.015 837 10000.0 notadapt
(9+1)(9+1) 32000 11 6 0.1177 0.929 0.013 1177 10000.0 notadapt
(9+1)(9+1) 32000 12 6 0.1487 0.828 0.011 1487 10000.0 notadapt
(9+1)(9+1) 32000 13 6 0.1732 0.761 0.01 1732 10000.0 notadapt
(9+1)(9+1) 32000 14 6 0.194 0.712 0.01 1940 10000.0 notadapt
(9+1)(9+1) 32000 15 6 0.2218 0.654 0.009 2218 10000.0 notadapt
(9+1)(9+1) 32000 16 6 0.2337 0.631 0.009 2337 10000.0 notadapt
(9+1)(9+1) 32000 17 6 0.2522 0.598 0.009 2522 10000.0 notadapt
(9+1)(9+1) 32000 18 6 0.268 0.572 0.008 2680 10000.0 notadapt
(9+1)(9+1) 32000 19 6 0.2863 0.543 0.008 2863 10000.0 notadapt
(9+1)(9+1) 32000 7 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 8 7 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 7 0.0251 1.6 0.027 251 10000.0 notadapt
(9+1)(9+1) 32000 10 7 0.0518 1.286 0.019 518 10000.0 notadapt
(9+1)(9+1) 32000 11 7 0.0954 1.02 0.014 954 10000.0 notadapt
(9+1)(9+1) 32000 12 7 0.1341 0.873 0.012 1341 10000.0 notadapt
(9+1)(9+1) 32000 13 7 0.1686 0.773 0.011 1686 10000.0 notadapt
(9+1)(9+1) 32000 14 7 0.1965 0.707 0.01 1965 10000.0 notadapt
(9+1)(9+1) 32000 15 7 0.2265 0.645 0.009 2265 10000.0 notadapt
(9+1)(9+1) 32000 16 7 0.2517 0.599 0.009 2517 10000.0 notadapt
(9+1)(9+1) 32000 17 7 0.2878 0.541 0.008 2878 10000.0 notadapt
(9+1)(9+1) 32000 18 7 0.2946 0.531 0.008 2946 10000.0 notadapt
(9+1)(9+1) 32000 19 7 0.3236 0.49 0.008 3236 10000.0 notadapt
(9+1)(9+1) 32000 8 8 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 9 8 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 10 8 0.0235 1.629 0.028 235 10000.0 notadapt
(9+1)(9+1) 32000 11 8 0.0593 1.227 0.018 593 10000.0 notadapt
(9+1)(9+1) 32000 12 8 0.1059 0.975 0.013 1059 10000.0 notadapt
(9+1)(9+1) 32000 13 8 0.1469 0.833 0.011 1469 10000.0 notadapt
(9+1)(9+1) 32000 14 8 0.1759 0.755 0.01 1759 10000.0 notadapt
(9+1)(9+1) 32000 15 8 0.2211 0.655 0.009 2211 10000.0 notadapt
(9+1)(9+1) 32000 16 8 0.2557 0.592 0.009 2557 10000.0 notadapt
(9+1)(9+1) 32000 17 8 0.2875 0.541 0.008 2875 10000.0 notadapt
(9+1)(9+1) 32000 18 8 0.3269 0.486 0.008 3269 10000.0 notadapt
(9+1)(9+1) 32000 19 8 0.3424 0.465 0.007 3424 10000.0 notadapt
(9+1)(9+1) 32000 9 9 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 10 9 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 11 9 0.026 1.585 0.027 260 10000.0 notadapt
(9+1)(9+1) 32000 12 9 0.0621 1.207 0.017 621 10000.0 notadapt
(9+1)(9+1) 32000 13 9 0.1018 0.992 0.014 1018 10000.0 notadapt
(9+1)(9+1) 32000 14 9 0.1531 0.815 0.011 1531 10000.0 notadapt
(9+1)(9+1) 32000 15 9 0.1948 0.71 0.01 1948 10000.0 notadapt
(9+1)(9+1) 32000 16 9 0.2415 0.617 0.009 2415 10000.0 notadapt
(9+1)(9+1) 32000 17 9 0.2808 0.552 0.008 2808 10000.0 notadapt
(9+1)(9+1) 32000 18 9 0.3217 0.493 0.008 3217 10000.0 notadapt
(9+1)(9+1) 32000 19 9 0.3473 0.459 0.007 3473 10000.0 notadapt
(9+1)(9+1) 32000 10 10 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 11 10 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 12 10 0.0254 1.595 0.027 254 10000.0 notadapt
(9+1)(9+1) 32000 13 10 0.0632 1.199 0.017 632 10000.0 notadapt
(9+1)(9+1) 32000 14 10 0.1133 0.946 0.013 1133 10000.0 notadapt
(9+1)(9+1) 32000 15 10 0.1612 0.793 0.011 1612 10000.0 notadapt
(9+1)(9+1) 32000 16 10 0.2097 0.678 0.009 2097 10000.0 notadapt
(9+1)(9+1) 32000 17 10 0.2613 0.583 0.008 2613 10000.0 notadapt
(9+1)(9+1) 32000 18 10 0.3059 0.514 0.008 3059 10000.0 notadapt
(9+1)(9+1) 32000 19 10 0.3492 0.457 0.007 3492 10000.0 notadapt
(9+1)(9+1) 32000 11 11 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 12 11 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 13 11 0.0238 1.623 0.028 238 10000.0 notadapt
(9+1)(9+1) 32000 14 11 0.0638 1.195 0.017 638 10000.0 notadapt
(9+1)(9+1) 32000 15 11 0.1106 0.956 0.013 1106 10000.0 notadapt
(9+1)(9+1) 32000 16 11 0.1691 0.772 0.011 1691 10000.0 notadapt
(9+1)(9+1) 32000 17 11 0.2187 0.66 0.009 2187 10000.0 notadapt
(9+1)(9+1) 32000 18 11 0.2659 0.575 0.008 2659 10000.0 notadapt
(9+1)(9+1) 32000 19 11 0.3267 0.486 0.008 3267 10000.0 notadapt
(9+1)(9+1) 32000 12 12 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 13 12 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 14 12 0.025 1.602 0.027 250 10000.0 notadapt
(9+1)(9+1) 32000 15 12 0.0638 1.195 0.017 638 10000.0 notadapt
(9+1)(9+1) 32000 16 12 0.1179 0.928 0.013 1179 10000.0 notadapt
(9+1)(9+1) 32000 17 12 0.1764 0.754 0.01 1764 10000.0 notadapt
(9+1)(9+1) 32000 18 12 0.2284 0.641 0.009 2284 10000.0 notadapt
(9+1)(9+1) 32000 19 12 0.2921 0.534 0.008 2921 10000.0 notadapt
(9+1)(9+1) 32000 13 13 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 14 13 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 15 13 0.0236 1.627 0.028 236 10000.0 notadapt
(9+1)(9+1) 32000 16 13 0.0682 1.166 0.017 682 10000.0 notadapt
(9+1)(9+1) 32000 17 13 0.1234 0.909 0.012 1234 10000.0 notadapt
(9+1)(9+1) 32000 18 13 0.1739 0.76 0.01 1739 10000.0 notadapt
(9+1)(9+1) 32000 19 13 0.2376 0.624 0.009 2376 10000.0 notadapt
(9+1)(9+1) 32000 14 14 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 15 14 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 16 14 0.024 1.62 0.028 240 10000.0 notadapt
(9+1)(9+1) 32000 17 14 0.0713 1.147 0.016 713 10000.0 notadapt
(9+1)(9+1) 32000 18 14 0.1278 0.893 0.012 1278 10000.0 notadapt
(9+1)(9+1) 32000 19 14 0.1794 0.746 0.01 1794 10000.0 notadapt
(9+1)(9+1) 32000 15 15 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 16 15 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 15 0.0246 1.609 0.028 246 10000.0 notadapt
(9+1)(9+1) 32000 18 15 0.0685 1.164 0.017 685 10000.0 notadapt
(9+1)(9+1) 32000 19 15 0.1194 0.923 0.013 1194 10000.0 notadapt
(9+1)(9+1) 32000 16 16 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 17 16 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 16 0.0258 1.588 0.027 258 10000.0 notadapt
(9+1)(9+1) 32000 19 16 0.0761 1.119 0.016 761 10000.0 notadapt
(9+1)(9+1) 32000 20 16 0.1205 0.919 0.013 1205 10000.0 notadapt
(9+1)(9+1) 32000 17 17 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 18 17 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 19 17 0.025 1.602 0.027 250 10000.0 notadapt
(9+1)(9+1) 32000 20 17 0.0686 1.164 0.017 686 10000.0 notadapt
(9+1)(9+1) 32000 21 17 0.1292 0.889 0.012 1292 10000.0 notadapt
(9+1)(9+1) 32000 18 18 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 19 18 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 20 18 0.0267 1.573 0.027 267 10000.0 notadapt
(9+1)(9+1) 32000 21 18 0.0697 1.157 0.016 697 10000.0 notadapt
(9+1)(9+1) 32000 22 18 0.1349 0.87 0.012 1349 10000.0 notadapt
(9+1)(9+1) 32000 19 19 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 20 19 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 21 19 0.0242 1.616 0.028 242 10000.0 notadapt
(9+1)(9+1) 32000 22 19 0.0695 1.158 0.016 695 10000.0 notadapt
(9+1)(9+1) 32000 23 19 0.1312 0.882 0.012 1312 10000.0 notadapt
(9+1)(9+1) 32000 20 20 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 21 20 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 22 20 0.0223 1.652 0.029 223 10000.0 notadapt
(9+1)(9+1) 32000 23 20 0.0732 1.135 0.016 732 10000.0 notadapt
(9+1)(9+1) 32000 24 20 0.1376 0.861 0.012 1376 10000.0 notadapt
(9+1)(9+1) 32000 21 21 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 22 21 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 23 21 0.027 1.569 0.026 270 10000.0 notadapt
(9+1)(9+1) 32000 24 21 0.0743 1.129 0.016 743 10000.0 notadapt
(9+1)(9+1) 32000 25 21 0.1315 0.881 0.012 1315 10000.0 notadapt
(9+1)(9+1) 32000 22 22 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 23 22 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 24 22 0.0255 1.593 0.027 255 10000.0 notadapt
(9+1)(9+1) 32000 25 22 0.076 1.119 0.016 760 10000.0 notadapt
(9+1)(9+1) 32000 26 22 0.1322 0.879 0.012 1322 10000.0 notadapt
(9+1)(9+1) 32000 23 23 0.0 0 0 0 10000.0 notadapt
(9+1)(9+1) 32000 24 23 0.0 0 0 0 10000.0 notadapt
