config total_drives failed_disks affected_racks dl_prob nines sigma failed_iters total_iters adapt
(9+1)(9+1) 32000 74 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 75 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 76 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 77 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 78 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 79 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 80 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 81 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 82 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 83 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 84 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 85 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 86 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 87 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 88 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 89 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 90 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 91 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 92 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 93 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 94 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 95 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 96 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 97 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 98 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 99 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 100 1 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 2 2 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 3 2 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 4 2 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 5 2 0.0016 nines sigma 16 10000 notadapt
(9+1)(9+1) 32000 6 2 0.0019 nines sigma 19 10000 notadapt
(9+1)(9+1) 32000 7 2 0.0041 nines sigma 41 10000 notadapt
(9+1)(9+1) 32000 8 2 0.0075 nines sigma 75 10000 notadapt
(9+1)(9+1) 32000 9 2 0.0126 nines sigma 126 10000 notadapt
(9+1)(9+1) 32000 10 2 0.0216 nines sigma 216 10000 notadapt
(9+1)(9+1) 32000 11 2 0.0315 nines sigma 315 10000 notadapt
(9+1)(9+1) 32000 12 2 0.0401 nines sigma 401 10000 notadapt
(9+1)(9+1) 32000 13 2 0.052 nines sigma 520 10000 notadapt
(9+1)(9+1) 32000 14 2 0.0699 nines sigma 699 10000 notadapt
(9+1)(9+1) 32000 15 2 0.0795 nines sigma 795 10000 notadapt
(9+1)(9+1) 32000 16 2 0.0975 nines sigma 975 10000 notadapt
(9+1)(9+1) 32000 17 2 0.1141 nines sigma 1141 10000 notadapt
(9+1)(9+1) 32000 18 2 0.1336 nines sigma 1336 10000 notadapt
(9+1)(9+1) 32000 19 2 0.1504 nines sigma 1504 10000 notadapt
(9+1)(9+1) 32000 20 2 0.165 nines sigma 1650 10000 notadapt
(9+1)(9+1) 32000 21 2 0.178 nines sigma 1780 10000 notadapt
(9+1)(9+1) 32000 22 2 0.1915 nines sigma 1915 10000 notadapt
(9+1)(9+1) 32000 23 2 0.199 nines sigma 1990 10000 notadapt
(9+1)(9+1) 32000 24 2 0.208 nines sigma 2080 10000 notadapt
(9+1)(9+1) 32000 25 2 0.2171 nines sigma 2171 10000 notadapt
(9+1)(9+1) 32000 26 2 0.2198 nines sigma 2198 10000 notadapt
(9+1)(9+1) 32000 27 2 0.2206 nines sigma 2206 10000 notadapt
(9+1)(9+1) 32000 28 2 0.2253 nines sigma 2253 10000 notadapt
(9+1)(9+1) 32000 29 2 0.2263 nines sigma 2263 10000 notadapt
(9+1)(9+1) 32000 30 2 0.234 nines sigma 2340 10000 notadapt
(9+1)(9+1) 32000 31 2 0.2312 nines sigma 2312 10000 notadapt
(9+1)(9+1) 32000 32 2 0.2326 nines sigma 2326 10000 notadapt
(9+1)(9+1) 32000 33 2 0.2243 nines sigma 2243 10000 notadapt
(9+1)(9+1) 32000 34 2 0.2353 nines sigma 2353 10000 notadapt
(9+1)(9+1) 32000 35 2 0.2303 nines sigma 2303 10000 notadapt
(9+1)(9+1) 32000 36 2 0.224 nines sigma 2240 10000 notadapt
(9+1)(9+1) 32000 37 2 0.2338 nines sigma 2338 10000 notadapt
(9+1)(9+1) 32000 38 2 0.2318 nines sigma 2318 10000 notadapt
(9+1)(9+1) 32000 39 2 0.2219 nines sigma 2219 10000 notadapt
(9+1)(9+1) 32000 40 2 0.2278 nines sigma 2278 10000 notadapt
(9+1)(9+1) 32000 41 2 0.2378 nines sigma 2378 10000 notadapt
(9+1)(9+1) 32000 42 2 0.2277 nines sigma 2277 10000 notadapt
(9+1)(9+1) 32000 43 2 0.2284 nines sigma 2284 10000 notadapt
(9+1)(9+1) 32000 44 2 0.2277 nines sigma 2277 10000 notadapt
(9+1)(9+1) 32000 45 2 0.2335 nines sigma 2335 10000 notadapt
(9+1)(9+1) 32000 46 2 0.2355 nines sigma 2355 10000 notadapt
(9+1)(9+1) 32000 47 2 0.2341 nines sigma 2341 10000 notadapt
(9+1)(9+1) 32000 48 2 0.2304 nines sigma 2304 10000 notadapt
(9+1)(9+1) 32000 49 2 0.2294 nines sigma 2294 10000 notadapt
(9+1)(9+1) 32000 50 2 0.2254 nines sigma 2254 10000 notadapt
(9+1)(9+1) 32000 51 2 0.2389 nines sigma 2389 10000 notadapt
(9+1)(9+1) 32000 52 2 0.2254 nines sigma 2254 10000 notadapt
(9+1)(9+1) 32000 53 2 0.2253 nines sigma 2253 10000 notadapt
(9+1)(9+1) 32000 54 2 0.2249 nines sigma 2249 10000 notadapt
(9+1)(9+1) 32000 3 3 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 4 3 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 5 3 0.0002 nines sigma 2 10000 notadapt
(9+1)(9+1) 32000 6 3 0.001 nines sigma 10 10000 notadapt
(9+1)(9+1) 32000 7 3 0.0017 nines sigma 17 10000 notadapt
(9+1)(9+1) 32000 8 3 0.0054 nines sigma 54 10000 notadapt
(9+1)(9+1) 32000 9 3 0.0084 nines sigma 84 10000 notadapt
(9+1)(9+1) 32000 10 3 0.0146 nines sigma 146 10000 notadapt
(9+1)(9+1) 32000 11 3 0.0234 nines sigma 234 10000 notadapt
(9+1)(9+1) 32000 12 3 0.0307 nines sigma 307 10000 notadapt
(9+1)(9+1) 32000 13 3 0.0407 nines sigma 407 10000 notadapt
(9+1)(9+1) 32000 14 3 0.0523 nines sigma 523 10000 notadapt
(9+1)(9+1) 32000 15 3 0.0689 nines sigma 689 10000 notadapt
(9+1)(9+1) 32000 16 3 0.0895 nines sigma 895 10000 notadapt
(9+1)(9+1) 32000 17 3 0.1091 nines sigma 1091 10000 notadapt
(9+1)(9+1) 32000 18 3 0.1279 nines sigma 1279 10000 notadapt
(9+1)(9+1) 32000 19 3 0.1544 nines sigma 1544 10000 notadapt
(9+1)(9+1) 32000 4 4 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 5 4 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 6 4 0.0002 nines sigma 2 10000 notadapt
(9+1)(9+1) 32000 7 4 0.0014 nines sigma 14 10000 notadapt
(9+1)(9+1) 32000 8 4 0.0028 nines sigma 28 10000 notadapt
(9+1)(9+1) 32000 9 4 0.006 nines sigma 60 10000 notadapt
(9+1)(9+1) 32000 10 4 0.0087 nines sigma 87 10000 notadapt
(9+1)(9+1) 32000 11 4 0.0159 nines sigma 159 10000 notadapt
(9+1)(9+1) 32000 12 4 0.0201 nines sigma 201 10000 notadapt
(9+1)(9+1) 32000 13 4 0.0256 nines sigma 256 10000 notadapt
(9+1)(9+1) 32000 14 4 0.0388 nines sigma 388 10000 notadapt
(9+1)(9+1) 32000 15 4 0.0507 nines sigma 507 10000 notadapt
(9+1)(9+1) 32000 16 4 0.0713 nines sigma 713 10000 notadapt
(9+1)(9+1) 32000 17 4 0.089 nines sigma 890 10000 notadapt
(9+1)(9+1) 32000 18 4 0.1002 nines sigma 1002 10000 notadapt
(9+1)(9+1) 32000 19 4 0.1219 nines sigma 1219 10000 notadapt
(9+1)(9+1) 32000 5 5 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 6 5 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 7 5 0.0003 nines sigma 3 10000 notadapt
(9+1)(9+1) 32000 8 5 0.0008 nines sigma 8 10000 notadapt
(9+1)(9+1) 32000 9 5 0.0026 nines sigma 26 10000 notadapt
(9+1)(9+1) 32000 10 5 0.005 nines sigma 50 10000 notadapt
(9+1)(9+1) 32000 11 5 0.0086 nines sigma 86 10000 notadapt
(9+1)(9+1) 32000 12 5 0.013 nines sigma 130 10000 notadapt
(9+1)(9+1) 32000 13 5 0.0181 nines sigma 181 10000 notadapt
(9+1)(9+1) 32000 14 5 0.0267 nines sigma 267 10000 notadapt
(9+1)(9+1) 32000 15 5 0.0356 nines sigma 356 10000 notadapt
(9+1)(9+1) 32000 16 5 0.0481 nines sigma 481 10000 notadapt
(9+1)(9+1) 32000 17 5 0.0618 nines sigma 618 10000 notadapt
(9+1)(9+1) 32000 18 5 0.0781 nines sigma 781 10000 notadapt
(9+1)(9+1) 32000 19 5 0.0896 nines sigma 896 10000 notadapt
(9+1)(9+1) 32000 6 6 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 7 6 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 8 6 0.0003 nines sigma 3 10000 notadapt
(9+1)(9+1) 32000 9 6 0.0016 nines sigma 16 10000 notadapt
(9+1)(9+1) 32000 10 6 0.0016 nines sigma 16 10000 notadapt
(9+1)(9+1) 32000 11 6 0.0036 nines sigma 36 10000 notadapt
(9+1)(9+1) 32000 12 6 0.009 nines sigma 90 10000 notadapt
(9+1)(9+1) 32000 13 6 0.0128 nines sigma 128 10000 notadapt
(9+1)(9+1) 32000 14 6 0.0188 nines sigma 188 10000 notadapt
(9+1)(9+1) 32000 15 6 0.027 nines sigma 270 10000 notadapt
(9+1)(9+1) 32000 16 6 0.0342 nines sigma 342 10000 notadapt
(9+1)(9+1) 32000 17 6 0.0467 nines sigma 467 10000 notadapt
(9+1)(9+1) 32000 18 6 0.0563 nines sigma 563 10000 notadapt
(9+1)(9+1) 32000 19 6 0.0737 nines sigma 737 10000 notadapt
(9+1)(9+1) 32000 7 7 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 8 7 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 9 7 0.0002 nines sigma 2 10000 notadapt
(9+1)(9+1) 32000 10 7 0.0014 nines sigma 14 10000 notadapt
(9+1)(9+1) 32000 11 7 0.0041 nines sigma 41 10000 notadapt
(9+1)(9+1) 32000 12 7 0.0049 nines sigma 49 10000 notadapt
(9+1)(9+1) 32000 13 7 0.0092 nines sigma 92 10000 notadapt
(9+1)(9+1) 32000 14 7 0.0108 nines sigma 108 10000 notadapt
(9+1)(9+1) 32000 15 7 0.0191 nines sigma 191 10000 notadapt
(9+1)(9+1) 32000 16 7 0.0234 nines sigma 234 10000 notadapt
(9+1)(9+1) 32000 17 7 0.0324 nines sigma 324 10000 notadapt
(9+1)(9+1) 32000 18 7 0.0409 nines sigma 409 10000 notadapt
(9+1)(9+1) 32000 19 7 0.0503 nines sigma 503 10000 notadapt
(9+1)(9+1) 32000 8 8 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 9 8 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 10 8 0.0007 nines sigma 7 10000 notadapt
(9+1)(9+1) 32000 11 8 0.0011 nines sigma 11 10000 notadapt
(9+1)(9+1) 32000 12 8 0.0024 nines sigma 24 10000 notadapt
(9+1)(9+1) 32000 13 8 0.0071 nines sigma 71 10000 notadapt
(9+1)(9+1) 32000 14 8 0.0089 nines sigma 89 10000 notadapt
(9+1)(9+1) 32000 15 8 0.011 nines sigma 110 10000 notadapt
(9+1)(9+1) 32000 16 8 0.0189 nines sigma 189 10000 notadapt
(9+1)(9+1) 32000 17 8 0.0257 nines sigma 257 10000 notadapt
(9+1)(9+1) 32000 18 8 0.0339 nines sigma 339 10000 notadapt
(9+1)(9+1) 32000 19 8 0.0398 nines sigma 398 10000 notadapt
(9+1)(9+1) 32000 9 9 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 10 9 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 11 9 0.0003 nines sigma 3 10000 notadapt
(9+1)(9+1) 32000 12 9 0.0015 nines sigma 15 10000 notadapt
(9+1)(9+1) 32000 13 9 0.0022 nines sigma 22 10000 notadapt
(9+1)(9+1) 32000 14 9 0.0049 nines sigma 49 10000 notadapt
(9+1)(9+1) 32000 15 9 0.007 nines sigma 70 10000 notadapt
(9+1)(9+1) 32000 16 9 0.0114 nines sigma 114 10000 notadapt
(9+1)(9+1) 32000 17 9 0.0188 nines sigma 188 10000 notadapt
(9+1)(9+1) 32000 18 9 0.0237 nines sigma 237 10000 notadapt
(9+1)(9+1) 32000 19 9 0.0302 nines sigma 302 10000 notadapt
(9+1)(9+1) 32000 10 10 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 11 10 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 12 10 0.0002 nines sigma 2 10000 notadapt
(9+1)(9+1) 32000 13 10 0.0012 nines sigma 12 10000 notadapt
(9+1)(9+1) 32000 14 10 0.0034 nines sigma 34 10000 notadapt
(9+1)(9+1) 32000 15 10 0.0047 nines sigma 47 10000 notadapt
(9+1)(9+1) 32000 16 10 0.0065 nines sigma 65 10000 notadapt
(9+1)(9+1) 32000 17 10 0.0138 nines sigma 138 10000 notadapt
(9+1)(9+1) 32000 18 10 0.0175 nines sigma 175 10000 notadapt
(9+1)(9+1) 32000 19 10 0.0212 nines sigma 212 10000 notadapt
(9+1)(9+1) 32000 11 11 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 12 11 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 13 11 0.0004 nines sigma 4 10000 notadapt
(9+1)(9+1) 32000 14 11 0.0007 nines sigma 7 10000 notadapt
(9+1)(9+1) 32000 15 11 0.0035 nines sigma 35 10000 notadapt
(9+1)(9+1) 32000 16 11 0.0051 nines sigma 51 10000 notadapt
(9+1)(9+1) 32000 17 11 0.0083 nines sigma 83 10000 notadapt
(9+1)(9+1) 32000 18 11 0.0121 nines sigma 121 10000 notadapt
(9+1)(9+1) 32000 19 11 0.0168 nines sigma 168 10000 notadapt
(9+1)(9+1) 32000 12 12 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 13 12 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 14 12 0.0004 nines sigma 4 10000 notadapt
(9+1)(9+1) 32000 15 12 0.0009 nines sigma 9 10000 notadapt
(9+1)(9+1) 32000 16 12 0.0029 nines sigma 29 10000 notadapt
(9+1)(9+1) 32000 17 12 0.0045 nines sigma 45 10000 notadapt
(9+1)(9+1) 32000 18 12 0.0091 nines sigma 91 10000 notadapt
(9+1)(9+1) 32000 19 12 0.0129 nines sigma 129 10000 notadapt
(9+1)(9+1) 32000 13 13 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 14 13 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 15 13 0.0003 nines sigma 3 10000 notadapt
(9+1)(9+1) 32000 16 13 0.0015 nines sigma 15 10000 notadapt
(9+1)(9+1) 32000 17 13 0.0025 nines sigma 25 10000 notadapt
(9+1)(9+1) 32000 18 13 0.0053 nines sigma 53 10000 notadapt
(9+1)(9+1) 32000 19 13 0.009 nines sigma 90 10000 notadapt
(9+1)(9+1) 32000 14 14 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 15 14 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 16 14 0.0008 nines sigma 8 10000 notadapt
(9+1)(9+1) 32000 17 14 0.0018 nines sigma 18 10000 notadapt
(9+1)(9+1) 32000 18 14 0.0023 nines sigma 23 10000 notadapt
(9+1)(9+1) 32000 19 14 0.0051 nines sigma 51 10000 notadapt
(9+1)(9+1) 32000 15 15 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 16 15 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 17 15 0.0001 nines sigma 1 10000 notadapt
(9+1)(9+1) 32000 18 15 0.0014 nines sigma 14 10000 notadapt
(9+1)(9+1) 32000 19 15 0.0036 nines sigma 36 10000 notadapt
(9+1)(9+1) 32000 16 16 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 17 16 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 18 16 0.0003 nines sigma 3 10000 notadapt
(9+1)(9+1) 32000 19 16 0.0015 nines sigma 15 10000 notadapt
(9+1)(9+1) 32000 20 16 0.0023 nines sigma 23 10000 notadapt
(9+1)(9+1) 32000 17 17 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 18 17 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 19 17 0.0005 nines sigma 5 10000 notadapt
(9+1)(9+1) 32000 20 17 0.0011 nines sigma 11 10000 notadapt
(9+1)(9+1) 32000 21 17 0.0023 nines sigma 23 10000 notadapt
(9+1)(9+1) 32000 22 17 0.0047 nines sigma 47 10000 notadapt
(9+1)(9+1) 32000 23 17 0.0067 nines sigma 67 10000 notadapt
(9+1)(9+1) 32000 24 17 0.0122 nines sigma 122 10000 notadapt
(9+1)(9+1) 32000 18 18 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 19 18 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 20 18 0.0006 nines sigma 6 10000 notadapt
(9+1)(9+1) 32000 21 18 0.0014 nines sigma 14 10000 notadapt
(9+1)(9+1) 32000 22 18 0.0029 nines sigma 29 10000 notadapt
(9+1)(9+1) 32000 19 19 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 20 19 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 21 19 0.0005 nines sigma 5 10000 notadapt
(9+1)(9+1) 32000 22 19 0.0008 nines sigma 8 10000 notadapt
(9+1)(9+1) 32000 23 19 0.0038 nines sigma 38 10000 notadapt
(9+1)(9+1) 32000 24 19 0.0052 nines sigma 52 10000 notadapt
(9+1)(9+1) 32000 25 19 0.0074 nines sigma 74 10000 notadapt
(9+1)(9+1) 32000 26 19 0.0101 nines sigma 101 10000 notadapt
(9+1)(9+1) 32000 20 20 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 21 20 0.0 nines sigma 0 10000 notadapt
(9+1)(9+1) 32000 22 20 0.0005 nines sigma 5 10000 notadapt
(9+1)(9+1) 32000 23 20 0.0009 nines sigma 9 10000 notadapt
(9+1)(9+1) 32000 24 20 0.002 nines sigma 20 10000 notadapt


